content,score,clean_text,sentiment,sentiment_label
Game bagus tapi setiap stage ngebug terus jadinya keluar masuk game terus kalo mau maju stage,3,game bagus stage ngebug masuk game maju stage,0.0,netral
"setiap mau main game mesti mau pencet menu atau yg lain mesti keluar touch loading,game masih ngelag",2,"main game mesti pencet menu mesti touch loading,game ngelag",0.0,netral
"Tolong bug ny di perbaiki lagi , seperti saya ingin login dan loading yang sangat lama padahal internet jg bagus👍",5,"tolong bug perbaiki , login loading internet jg bagus👍",0.0,netral
msh ada bug yg harus di perbaiki....intinya bagus bgt.. klo ud lbh perfect 5 bintang otw,4,msh bug perbaiki....intinya bagus bgt.. ud lbh perfect 5 bintang otw,0.5719,positif
"Sering terjadi bug, Dan game tidak berjalan dengan baik padahal spesifikasi HP bagus aja",1,"bug, game berjalan spesifikasi hp bagus aja",0.0,netral
jaringan bagus tapi masih ada loading dan ke stack saat baru masuk atau udah kelar misi,3,jaringan bagus loading stack masuk udah kelar misi,0.0,netral
mase stuck udah di hari ke 2 saya main mase aja stuck diloading tolong di bantu untuk yg main android kalau dah lancar tak kasi 5 bintang,2,mase stuck udah 2 main mase aja stuck diloading tolong bantu main android dah lancar kasi 5 bintang,-0.4588,negatif
"Game nya tolong di benerin, tiap sebentar loading, gak nyaman bener mau main",1,"game tolong benerin, sebentar loading, nyaman bener main",0.0,netral
konyol tutorial dongo suruh ke sana sini udh tau lagi download data kaga beres ttep aj ngotot harus ke situ paling males w sama tutorial game,1,konyol tutorial dongo suruh udh tau download data kaga beres ttep aj ngotot situ males w tutorial game,0.0,netral
sangat bagus tapi masi kurang pada jaringan yg sering loading ketika keluar dri quest,5,bagus masi jaringan loading dri quest,0.0,netral
game nya seru grafik nya bukan maen tapi banyak bug nya mohon perbaiki bugnya devoloper,5,game seru grafik maen bug mohon perbaiki bugnya devoloper,0.0,netral
"Mantap saya udh duluan main ini game dari belum rilis,saya udah level 50🔥 mantap min tingkat kan performa game nya👍",5,"mantap udh duluan main game rilis,saya udah level 50🔥 mantap tingkat performa game nya👍",0.0,netral
"udah bagus, hanya saja seperti biasa game netmarble selalu bermasah dibagian koneksi, selalu terdapat buffering",5,"udah bagus, game netmarble bermasah dibagian koneksi, buffering",0.0,netral
"Bugnya masih terlalu banyak, sering blank hitam, kalahkan hewan buas. Tapi tidak ada apa2",5,"bugnya banyak, blank hitam, kalahkan hewan buas. apa2",0.0,netral
"Download lama"" Eh taunya gak bisa di maenin stak di tutorial mana gak bisa di pencet sama sekali",2,"download lama"" eh taunya maenin stak tutorial pencet",0.0,netral
ada bug waktu mulai tidak bisa pencet analog kiri untuk jalan,1,bug pencet analog kiri jalan,0.0,netral
"Min, tolong perbaiki lagi saya bug kok ada krusor ditengah tengahnya,saya hp redmi note 10",5,"min, tolong perbaiki bug krusor ditengah tengahnya,saya hp redmi note 10",0.0,netral
"fix kebayakan loading, kebanyakan cerita, kebanyakan video. mode auto lagi.. ngakak... 👎",1,"fix kebayakan loading, kebanyakan cerita, kebanyakan video. mode auto lagi.. ngakak... 👎",0.0,netral
"Mantap game nya hd bagus, story nya sama persis sama yang ada di mahnwa, pokoknya bagus",5,"mantap game hd bagus, story persis mahnwa, pokoknya bagus",0.0,netral
"Apalah ini, masa baru masuk udh gak bisa gerakin analog,. Fix kek cpt kontoI, ini nge crash mulu jink",1,"apalah ini, masuk udh gerakin analog,. fix kek cpt kontoi, nge crash mulu jink",-0.4019,negatif
Segera update dong di mobile masa ada gambar kursor dan mau gerakin karakter ngak bisa,1,update mobile gambar kursor gerakin karakter ngak,0.0,netral
Game terhenti saat tutorial sudah berkali2 di ulang tetap sama. Mohon bantuannnya,1,game terhenti tutorial berkali2 ulang sama. mohon bantuannnya,0.0,netral
"Padahal masih ada slot 5gb, tapi keterangan nya kurang 2gb untuk install, mohon untuk cepet perbaiki",3,"slot 5gb, keterangan 2gb install, mohon cepet perbaiki",0.0,netral
Saya ngebug di awal main ketika di suruh pencet tombol sebelah kiri(L) tolong segera di perbaiki saya juga mau main anj,2,ngebug main suruh pencet tombol sebelah kiri(l) tolong perbaiki main anj,0.0,netral
"Maen pakek data gk bisa sama sekali YouTube lancar game lain lncar,lah ini gk bisa masuk aneh aneh harus pakek wifi baru bisa",1,"maen pakek data youtube lancar game lncar,lah masuk aneh aneh pakek wifi",0.0,netral
"ada masih banyak bug loading,bug ga bisa dipencet,semoga bisa diperbaiki",4,"bug loading,bug dipencet,semoga diperbaiki",0.0,netral
"Tolong baru mulai aja sudah ada bug, tutorial tidak bisa di click, stuck",1,"tolong aja bug, tutorial click, stuck",-0.25,negatif
"Game g jelas, banyak bug ny, muncul layar hitam trs jadi harus keluar masuk gamenya trs, pdhl device iPhone 14",1,"game g jelas, bug ny, muncul layar hitam trs masuk gamenya trs, pdhl device iphone 14",0.0,netral
Apalah tutorial awal gerakin stick gabisa di tap gabisa jalan gabisa gerak ketutupan tutorial di apa apain gabisa game aneh,1,apalah tutorial gerakin stick gabisa tap gabisa jalan gabisa gerak ketutupan tutorial apain gabisa game aneh,0.0,netral
untuk game nya sudah bagus mungkin di tambah untuk spin gratis nya untuk player yang free game,5,game bagus spin gratis player free game,0.5423,positif
"Belum siap rilis, sinyal ku bagus2 aja, tp entah kenapa tiba2 sering stuck di loading sama lobby",2,"rilis, sinyal ku bagus2 aja, tp tiba2 stuck loading lobby",-0.2263,negatif
"Server bermasalah Mulu knp dh,tolong dong cepat"" di perbaiki udh habisin bnyk kuota masa GK bisa dimainin gameny",2,"server bermasalah mulu knp dh,tolong cepat"" perbaiki udh habisin bnyk kuota dimainin gameny",0.0,netral
Kok masih banyak bug nya ya padahal sudah aplikasi original selalu macet di loading,3,bug ya aplikasi original macet loading,0.3182,positif
Udah bagus gafik bagus tapi klo bisa di update selanjut nya kasih kesempatan buat hp menengah main soalnya untuk hp menengah sering frezeclose,5,udah bagus gafik bagus update selanjut kasih kesempatan hp menengah main hp menengah frezeclose,0.0,netral
"Game ini gak bisa di mainkan di hp android ya? soalnya saya sudah instal tetapi gak bisa di mainkan di hp android, langsung gak bisa di pencet setelah di suruh tekan sticknya katanya",2,"game mainkan hp android ya? instal mainkan hp android, langsung pencet suruh tekan sticknya",0.0,netral
"Tolong untuk developer benerin lah bug nya astaga,masa udh nunggu lama masi aja gk dibenerin",1,"tolong developer benerin bug astaga,masa udh nunggu masi aja dibenerin",0.0,netral
Tolong buat Netmarble buat benerin bug touchscreen soalnya pas tutorial tidak bisa disentuh,3,tolong netmarble benerin bug touchscreen pas tutorial disentuh,0.0,netral
Untuk game nya udah bagus tapi saa ga bisa main cursor nya ga mau kepencet gitu loh itu kalo di hp android,3,game udah bagus saa main cursor kepencet gitu loh hp android,0.0,netral
duh masih bnyak bug layar tiba2 itam suaranya ada tp hitam semua harus relog baru bsa nanti gtu lago relog lagi up dlu lah,3,duh bnyak bug layar tiba2 itam suaranya tp hitam relog bsa gtu lago relog up dlu,0.0,netral
"Tolong ini kenapa ya? Setiap selesai misi layar selalu gelap dan ngga bisa di apa-apa in lagi, tolong penjelasannya 🙏",1,"tolong ya? selesai misi layar gelap ngga apa-apa in lagi, tolong penjelasannya 🙏",0.0,netral
"game baru emang banyak cacad ya? mau coba mainin ga bisa login Mulu asu main genshin normal"" aja, game pepek,",2,"game emang cacad ya? coba mainin login mulu asu main genshin normal"" aja, game pepek,",0.0,netral
"Baru selesai download gk bs d mainkan,,perintahnya suruh mengarahkan kursol L tapi malah nge freez dan gk bs d gerakan.",1,"selesai download bs mainkan,,perintahnya suruh mengarahkan kursol l nge freez bs gerakan.",0.0,netral
Tolong developer perbaiki lagi soalnya loading nya freze saya sudah menunggu cukup lama setelah baru mendownload,4,tolong developer perbaiki loading freze menunggu mendownload,0.0,netral
"Untuk Tuorial Lama sekalii, Frame Rate Masih Patah Patah , Pake HP RAM 8 masih patah patah",3,"tuorial sekalii, frame rate patah patah , pake hp ram 8 patah patah",0.0,netral
Brlum bisa dimainkan min udh coba log in tetep gk bisa malah keluar dari gamenya pula min,3,brlum dimainkan udh coba log in tetep gamenya,0.0,netral
Ga bisa di pencet game nya kursor analog nya bug pas mau mulai awal game,1,pencet game kursor analog bug pas game,0.0,netral
"apaann baru download gabisa jalan udh di tap"" geser ttp gabisa tolong lah perbaiki,buang"" kuota gua aja",1,"apaann download gabisa jalan udh tap"" geser ttp gabisa tolong perbaiki,buang"" kuota gua aja",0.0,netral
"Tolong benerin baru download dah gk bisa gerak, gimana mau coba main, Tolong developer bnerin",4,"tolong benerin download dah gerak, gimana coba main, tolong developer bnerin",0.0,netral
"Baru selesai instal sudah tidak bisa main, tidak bisa gerak, mana banyak makan data instalnya",1,"selesai instal main, gerak, makan data instalnya",0.0,netral
Kayak ya geme ya seru tapi aku gak bisa masuk ke dalam game ya selalu ada notifikasi kurang penyimpanan semoga di perbaikin,5,kayak ya geme ya seru masuk game ya notifikasi penyimpanan semoga perbaikin,0.0,netral
"Knpa kalau login pakek wi-fi selalu stack di lobi dan gak bisa masuk? Padahal buat game lain nya lancar"" saja",4,"knpa login pakek wi-fi stack lobi masuk? game lancar""",0.0,netral
Masih sering stuck tolong cepat di perbaiki . Bosan harus restart2 terus,1,stuck tolong cepat perbaiki . bosan restart2,-0.25,negatif
"Bug loading nya gimuys bikin gk tahan,,trus di dua srigala itu sering sriganya masuk portal tp gk kluar2 sampe waktu habis wkwkwk",3,"bug loading gimuys tahan,,trus srigala sriganya masuk portal tp kluar2 sampe habis wkwkwk",0.0,netral
"Di HP ram 8gb sering macet, pas summon karakter malah macet, tiket ilang pitty gak nambah game gobblok",1,"hp ram 8gb macet, pas summon karakter macet, tiket ilang pitty nambah game gobblok",0.0,netral
msih bnyak bug2 yang perlu di perbaiki dan loading d loby sering trjadi. Mantapsss,4,msih bnyak bug2 perbaiki loading loby trjadi. mantapsss,0.0,netral
"Gak bisa gerakin padahal udah di pencet, apa emang cuma bisa main di PC, tolong di fix dong min",5,"gerakin udah pencet, emang main pc, tolong fix",0.0,netral
Tombol analog tidak bisa di tekan... Ini game baru tapi bikin hilang mod mau main,1,tombol analog tekan... game hilang mod main,0.0,netral
Bug tidak bisa meggerakan kursor sama sekali dan masih dalam tahap tutorial pertama,2,bug meggerakan kursor tahap tutorial,0.0,netral
"Kenapa Gamenya kebanyakan loading? Dan Lumayan Berat, Pdhal cmn 5gb dan Device Saya Lumayan Mumpuni. Tolong Servernya Lebih Di Optimalkan🙏",4,"gamenya kebanyakan loading? lumayan berat, pdhal cmn 5gb device lumayan mumpuni. tolong servernya optimalkan🙏",0.0,netral
Ada yang sama bug di tutorial awal ga bisa gerakin analog krna notif sistem ga hilang hilang,3,bug tutorial gerakin analog krna notif sistem hilang hilang,0.0,netral
semoga bisa segera di perbaikan lagi bug nya karna ketika bermain masih sering lengket,5,semoga perbaikan bug karna bermain lengket,0.0,netral
Bisa ngasih bintang 0 gak sih...gamenya sudah bagus LOADING mulu...mau masuk gate stack di LOADING...GAME BAGUS TAPI GAK BIKIN NYAMAN..!!!,1,ngasih bintang 0 sih...gamenya bagus loading mulu...mau masuk gate stack loading...game bagus nyaman..!!!,0.0,netral
"Ada yg sama gk, pas kelar download patch gagal dan ulang lagi dari awal terus dev tolong ini gemana?",5,"gk, pas kelar download patch gagal ulang dev tolong gemana?",0.0,netral
"Sudah 6 Hari bermain, masalah drop FPS belum ada solusi. Menganggu permainan saja, note : device Asus ROG Phone 7",1,"6 bermain, drop fps solusi. menganggu permainan saja, note : device asus rog phone 7",-0.2732,negatif
keren gg sih gamenya cuman sering bug pas loading sering stack di loading ga tau kenapa!!,5,keren gg sih gamenya cuman bug pas loading stack loading tau kenapa!!,0.4184,positif
"game gajelas, masa sinyal bagus gabisa masuk, gimana bisa main, uudah donlod dari hari rilis masi gabi sa masuk,gajelas",1,"game gajelas, sinyal bagus gabisa masuk, gimana main, uudah donlod rilis masi gabi sa masuk,gajelas",0.0,netral
"setiap buka gamenya selalu muncul tulisan ""terjadi masalah pada keamanan aplikasi"" mohon di perbaiki",1,"buka gamenya muncul tulisan ""terjadi keamanan aplikasi"" mohon perbaiki",0.0,netral
Udh penasaran udh download full malah stuck di kursor stick gk bisa di geser???,3,udh penasaran udh download full stuck kursor stick geser???,-0.3695,negatif
"Belum juga main udah stuck di awal, meskipun sudah di clos beberapa kali masih tetap gak bisa di mainin",1,"main udah stuck awal, clos kali mainin",-0.25,negatif
"Ya kali gw mainnya harus pake stik,harusnya kalo game mobile bisa bisa aja ini sampe gak bisa di tekan apa apa gerakin aja harus pake stick",3,"ya kali mainnya pake stik,harusnya game mobile aja sampe tekan gerakin aja pake stick",0.0,netral
"game nya bagus, tapi masih ada bug bug nya gitu, kaya mau mulai game malah ada di bawah tanah",4,"game bagus, bug bug gitu, kaya game tanah",0.0,netral
"aku tambah bintangnya kalo udah bisa main gamenya,,,apaan tiap suruh jalan karakternya koq mesti stuck",1,"bintangnya udah main gamenya,,,apaan suruh jalan karakternya koq mesti stuck",-0.25,negatif
"Game aneh loading terus, mana lama lagi loading nya, abis loading malah ngestuck gk bisa apa2 gk jelasss",1,"game aneh loading terus, loading nya, abis loading ngestuck apa2 jelasss",0.0,netral
Tolong di perbaiki jaringan ny padahal udah grafik rendah masi aja lag sama loading ny di perbaiki jaringan di android,5,tolong perbaiki jaringan udah grafik rendah masi aja lag loading perbaiki jaringan android,-0.34,negatif
"Sudah di download, tapi gak bisa main hedehhh,mas stuk di awal game. Gak bisa di mainin... Bintang 3 aja dulu",3,"download, main hedehhh,mas stuk game. mainin... bintang 3 aja",0.0,netral
game nya keren tapi tolong perbarui jaringannya. kadang menghubungkan ulang kembali trimakasih,4,game keren tolong perbarui jaringannya. kadang menghubungkan ulang trimakasih,0.0,netral
Gamenya masih belum stabil.... Suka berhenti sendiri. Padahal buat main genshin aman aja.🙃,3,gamenya stabil.... suka berhenti sendiri. main genshin aman aja.🙃,0.0,netral
"saya harap di-update men dapatkan event gratis Gacha dan bug sinyal atau yang lain diperbaikin lagi, game nya seru dan keren👍",5,"harap di-update men dapatkan event gratis gacha bug sinyal diperbaikin lagi, game seru keren👍",0.0516,positif
"Bug tutorial awal, pas di suruh gerakin stik tpi ga bisa di pencet""",1,"bug tutorial awal, pas suruh gerakin stik tpi pencet""",0.0,netral
"Tingkat in lagi ada bug yg harus lu perbaiki, seperti stuck loading screen",5,"tingkat in bug lu perbaiki, stuck loading screen",-0.25,negatif
Tiba tiba menghitam terdengar suara nya... Tolong d perbaiki jika ingin naik bintangnya.,1,menghitam terdengar suara nya... tolong perbaiki bintangnya.,0.0,netral
"uda dua minggu sejak rilis bug loading masih belum di fix padahal, game nya bagus",1,"uda minggu rilis bug loading fix padahal, game bagus",0.0,netral
Saya stack saat pertama mulai ketika di suruh menggerakan cursor sebelah kiri. Game stack,1,stack suruh menggerakan cursor sebelah kiri. game stack,0.0,netral
Kurang puas jaringan manteng tapi banyak load nya dengan alasan signal kurang baik padahal main yg lain lancar aja,2,puas jaringan manteng load alasan signal main lancar aja,0.0,netral
"bintang 3 dulu, soalnya masih agak kurang nyaman sama loading nya,vtar kalau udah stabil jadi bintang 5",3,"bintang 3 dulu, nyaman loading nya,vtar udah stabil bintang 5",0.0,netral
"good game,tapi kadang masih sering ada bug contohnya bug loading nya",5,"good game,tapi kadang bug contohnya bug loading",0.4404,positif
"Ga jalan gabisa dimainkan black screen giliran udh ga blackscreen gabisa dipencet apa2 ga gerak, HP ram 8gb",1,"jalan gabisa dimainkan black screen giliran udh blackscreen gabisa dipencet apa2 gerak, hp ram 8gb",0.0,netral
"Tolong perbaiki bug nya dong, game nya udh bagus tinggal bug nya",5,"tolong perbaiki bug dong, game udh bagus tinggal bug",0.0,netral
Sering stuck gambar loading tapi ada suara char battle. Mohon untuk segera perbaiki masalah stuck loading ini,1,stuck gambar loading suara char battle. mohon perbaiki stuck loading,-0.6808,negatif
"Tutorial pertama tombol apapun gak bisa ditekan, cuman untuk ketuk tombol. Bug yah?",1,"tutorial tombol apapun ditekan, cuman ketuk tombol. bug yah?",0.0,netral
"Masih terlalu banyak bug, keseringan blackscreen, dan kebanyakan loading nya!",5,"bug, keseringan blackscreen, kebanyakan loading nya!",0.0,netral
"Game gajelas ngapain dirilis sih, gw pake hp knp ke detect di pc?? Gmn ini gabisa main gwa ada cursornya in game kocak amat ini developer",1,"game gajelas ngapain dirilis sih, pake hp knp detect pc?? gmn gabisa main gwa cursornya in game kocak developer",0.0,netral
kenapa suka bgt buffering padahal sinyal oke? padahal baru seru serunya,3,suka bgt buffering sinyal oke? seru serunya,0.0,netral
"Pusing bet dah tiba tiba suka stuck loading,jaringanya di optimalkan lagi la cape suka gk bisa di pencet",1,"pusing bet dah suka stuck loading,jaringanya optimalkan la cape suka pencet",-0.25,negatif
Maaf nih min masih banyak bug nya di awal game ad crusor terus pas tutorialnya gak mau di pencet,5,maaf nih bug game ad crusor pas tutorialnya pencet,0.0,netral
bgus dan keren. tolong grafik nya lebih bgus lagi.. dan bisa. bikin party 4 org ap 5 orang.,5,bgus keren. tolong grafik bgus lagi.. bisa. party 4 org ap 5 orang.,0.4019,positif
Bug analog gabisa di gerakin sesudah cut scane awal..,3,bug analog gabisa gerakin cut scane awal..,-0.2732,negatif
"Untuk gamenya binta 5,tapi ada 1 note dari saya adalah terlalu sering autosave pada saat di loby game",5,"gamenya binta 5,tapi 1 note autosave loby game",0.0,netral
"Chapter 3 semut tiada akhir , bug layar hitam suara muncul ,layar hitam hanya suara yg muncul",5,"chapter 3 semut tiada , bug layar hitam suara muncul ,layar hitam suara muncul",0.0,netral
Bug nya parah banget stuck di loading awal nggak bisa login kalok pakek data tolonglah di fix,1,bug parah banget stuck loading nggak login kalok pakek data tolonglah fix,-0.25,negatif
"please, buffering di saat keluar masuk menu/menyelesaikan misi sangat mengganggu 90% hanya menikmati buffering..",1,"please, buffering masuk menu/menyelesaikan misi mengganggu 90% menikmati buffering..",0.3182,positif
Ini bug nya gak ketolong tiap ganti scene loading apa lah main keluar masuk aja,4,bug ketolong ganti scene loading main masuk aja,0.0,netral
"Ku kasih b5, walau masih aja ada bug ngestuck di loading, semoga segera di fix",5,"ku kasih b5, aja bug ngestuck loading, semoga fix",0.0,netral
Gabisa dimainin... Banyak bug ..black screen setelah skip cutscene,1,gabisa dimainin... bug ..black screen skip cutscene,0.0,netral
Bagus game nya cuma suka stuck di loading padahal jaringan sama spek hp aman mohon untuk di perbaiki lagi,1,bagus game suka stuck loading jaringan spek hp aman mohon perbaiki,-0.25,negatif
Kk maaf tolong di perbaikin bug loding nya dong setiap main pasti loding nya nyetak terus padahal game nya bagus tolong di perbaikin segera ya,1,kk maaf tolong perbaikin bug loding main loding nyetak game bagus tolong perbaikin ya,0.3612,positif
"Oii ini bugg nya kapan di perbaiki, cape relog mulu soalnya sering loading lama abis tu nge stuck...",2,"oii bugg perbaiki, cape relog mulu loading abis tu nge stuck...",0.0,netral
"Bru awal main lngsung bug, black screen, player tenggelem, pdahal signal Oke, ditunggu updatenya",1,"bru main lngsung bug, black screen, player tenggelem, pdahal signal oke, ditunggu updatenya",0.0,netral
Masih banyak kekurangan jauh dari kata sempurna terlalu banyak bug nggak enak di mainin bintang menjelaskan,1,kekurangan sempurna bug nggak enak mainin bintang,0.0,netral
Ngebug ga bisa main. Ga bisa diapa-apain padahal baru Mulai. Baru masuk tutorial,2,ngebug main. diapa-apain mulai. masuk tutorial,0.0,netral
keren.. tapi kadang masih ada bug.. terkhusus di loadingnya.. semoga ada perbaikan,5,keren.. kadang bug.. terkhusus loadingnya.. semoga perbaikan,0.0,netral
"hadeh, sering banget Bug loading gk kelar kelar. gue pake device Poco F4 harusnya lancar, emang game masih ampas",1,"hadeh, banget bug loading kelar kelar. gue pake device poco f4 lancar, emang game ampas",0.0,netral
Saya sudah selesai belawan bos tapi malah ngelek terus meriset saya sudah capek capek ngalah bos nya tapi malah keriser 3x mohon perbaiki,1,selesai belawan bos ngelek meriset capek capek ngalah bos keriser 3x mohon perbaiki,0.0,netral
gemenya bagus. tapi masih banyak bug nya kayak sering loading kalo pergi kamu utamanya,4,gemenya bagus. bug kayak loading pergi utamanya,0.0,netral
"Perbaiki dulu bug loading nya, jaringan dah kenceng bug loading masih ada",3,"perbaiki bug loading nya, jaringan dah kenceng bug loading",0.0,netral
"Masih ga bisa masuk dari awal sampai sekarang Ngestuck setelah prolog game nya, ga bisa di klik layar nya",1,"masuk ngestuck prolog game nya, klik layar",0.0,netral
saya sudah masuk game udah dowload semua tapi berhenti ketika suruh gerakin karakter ngga bisa di klik di mana2,5,masuk game udah dowload berhenti suruh gerakin karakter ngga klik mana2,0.0,netral
Masih banyak bug dalam game apalagi saat loading suka stack tidak bisa disentuh,4,bug game loading suka stack disentuh,0.0,netral
"Kenapa game stak di awal, ada tulisan pilih gunakan stik (L) tapi layar di sentuh tidak ada efek sama sekali",2,"game stak awal, tulisan pilih stik (l) layar sentuh efek",0.0,netral
"Maaf yah langsung uninstall, masih terlalu banyak bug dan susah login, lebih baik saya main Mobile Legend aja dehh",1,"maaf yah langsung uninstall, bug susah login, main mobile legend aja dehh",0.0,netral
Banyak bug saya dah download full malah suruh download lagi segera di perbaiki dong Dev Game bagus grafik okkk,3,bug dah download full suruh download perbaiki dev game bagus grafik okkk,0.0,netral
game anime terbagus tapi setiap nyelesain episod chapter bakalan loading dan kalo masi awal awal bakalan patah patah gitu tapi ngakpapa,5,game anime terbagus nyelesain episod chapter loading masi patah patah gitu ngakpapa,0.0,netral
"Game ampas banyak bug, sering stuck di loading, banyak cheater, item mahal semua",2,"game ampas bug, stuck loading, cheater, item mahal",-0.6705,negatif
"Game apaan ini njing, kaga bisa jalan, analognya ga gerak, kalo ga bisa bikin jangan maksa kocak",1,"game njing, kaga jalan, analognya gerak, maksa kocak",0.0,netral
"Pliss perbaiki bugnya sering stuck di loading,black screen,sama pending padahal jaringan bagus🙏",5,"pliss perbaiki bugnya stuck loading,black screen,sama pending jaringan bagus🙏",-0.25,negatif
Waktu awal main stuck di logo analog gabisa digerakin apa harus download patch nya dulu ya?,3,main stuck logo analog gabisa digerakin download patch ya?,-0.25,negatif
"Lewatin tutorial aja harus force close app trus masuk lg, berulang kali. Terlalu banyak bug",1,"lewatin tutorial aja force close app trus masuk lg, berulang kali. bug",0.0,netral
Semuanya udah bagus cuman basi sering ada bug ketika memasuki misi seperti stuck yang sangat lama,5,udah bagus cuman basi bug memasuki misi stuck,-0.25,negatif
Gameplay nya baik cuma perlu perbaikan di bagian koneksi nya selalu nge-lag,3,gameplay perbaikan koneksi nge-lag,0.0,netral
masih terpantau ramai lancar...silahkan suhu kasihsaran dan temukan bug nya..,5,terpantau ramai lancar...silahkan suhu kasihsaran temukan bug nya..,0.0,netral
"Pernah sukses dan sempat main sebentar, selanjutnya gagal login, gagal dan gagal login. Tak guna. Uninstall lah",1,"sukses main sebentar, gagal login, gagal gagal login. guna. uninstall",0.0,netral
Kenapa disaat bermain tidak bisa di gerakan? Padahal sewaktu setting bahasa dan suara lancar,5,disaat bermain gerakan? setting bahasa suara lancar,0.0,netral
Masih banyak bug seperti ketika story loading nya stack terus sama sering loading pas pas pindah pindah area,4,bug story loading stack loading pas pas pindah pindah area,0.0,netral
Gamenya bagus tapi tolong dong buat devlovernya bug di bagian loadingnya di perbaiki,5,gamenya bagus tolong devlovernya bug loadingnya perbaiki,0.0,netral
"udah excited nunggu download patch, ternyata analog belum bisa bergerak, semoga segara optimal",4,"udah excited nunggu download patch, analog bergerak, semoga segara optimal",0.5994,positif
jaringan sudah bagus tapi sering loading tiap kali membuka fitur in game. ini sangat mengganggu sekali,1,jaringan bagus loading kali membuka fitur in game. mengganggu,0.0,netral
Game bagus keren saya suka tapi setelah updatetan makin gede dan device saya tidak kuat menampung memori nya,4,game bagus keren suka updatetan gede device kuat menampung memori,0.0,netral
"Banyak bug, di awal tutorial Lizardman nya tidak muncul bagaimana cara melanjutkan tutorial?",1,"bug, tutorial lizardman muncul melanjutkan tutorial?",0.0,netral
"Game bagus masi banyak bug,,,kasih bintang 2 dulu, semoga dieberin bugnya biar yg main rame",2,"game bagus masi bug,,,kasih bintang 2 dulu, semoga dieberin bugnya main rame",0.0,netral
game nya sangat bagus dan grafik nya HD sekali karakter nya juga keren-keren game indaman,5,game bagus grafik hd karakter keren-keren game indaman,0.0,netral
Masih banyak bug. Suka stuck di Dg sama mau masuk tolong perbaiki lagii,2,bug. suka stuck masuk tolong perbaiki lagii,-0.25,negatif
Gak bisaa di gerakin di hp redmi note 10 pro kaya harus pake joystick kontroler atau keyboard sama mouse...,1,bisaa gerakin hp redmi note 10 pro kaya pake joystick kontroler keyboard mouse...,0.1779,positif
Kontooo gw apk dah di hps hps in bnyk gabisa bisa penyimpanan jg msh sisa bnyk ttp aja kurang 5bn lah 3mb lah apalah cok kalo bisa 0 bintang gw kasih lah 4ny,1,kontooo apk dah hps hps in bnyk gabisa penyimpanan jg msh sisa bnyk ttp aja 5bn 3mb apalah cok 0 bintang kasih 4ny,0.0,netral
"saat tutorial berjalan ngebug atau freze dan stuck, analog tidak bisa dsentuh",1,"tutorial berjalan ngebug freze stuck, analog dsentuh",-0.25,negatif
Loading lama sering stack grafik rendah dan medium tetap lag benerin lah min padahal gamenya seru saran ku sih cpt di perbaiki,2,loading stack grafik rendah medium lag benerin gamenya seru saran ku sih cpt perbaiki,-0.34,negatif
"Udah download total lebih 4gb ,,, eh, taunya gak bisa di mainkan 😆 apa hape q yang terlalu kentang redmi 11 pro",2,"udah download total 4gb ,,, eh, taunya mainkan 😆 hape q kentang redmi 11 pro",0.0,netral
Game ini sangat bagus namun ada sedikit loading dan beberapa bug namun sangat seru!!!!!!,5,game bagus loading bug seru!!!!!!,0.0,netral
Udah download data tapi ga bisa touch screen. Harus beli stick buat hp aduhhh,1,udah download data touch screen. beli stick hp aduhhh,0.0,netral
bintang 4 duluu masi ada kendala kalau lagi ke lobby suka loading lama banget mohon di fix🙏,4,bintang 4 duluu masi kendala lobby suka loading banget mohon fix🙏,0.0258,positif
Woilah Wak loading stuck ini pdhl ga ada masalah jaringan sama penyimpanan banyak hp udh kuat trs knpa ini tolong,3,woilah wak loading stuck pdhl jaringan penyimpanan hp udh kuat trs knpa tolong,-0.25,negatif
Kalo emng belom stabil ya jngn di rilis dlu ini msh sering stuck loading sama tb tb black screen di rilis pdhl hp mah support,1,emng belom stabil ya jngn rilis dlu msh stuck loading tb tb black screen rilis pdhl hp mah support,0.1779,positif
secara gameplay bagus cuma untuk loading di lobby yang mengganggu karena lumayan lama,5,gameplay bagus loading lobby mengganggu lumayan,0.0258,positif
"Kenapa malah ngebug baru juga mau masuk tutorial, tolong di update lagi ya, terimakasih",3,"ngebug masuk tutorial, tolong update ya, terimakasih",0.0,netral
"Game nya dah bagus, tapi tolong di fix,sering stack di loading pas mau battle",5,"game dah bagus, tolong fix,sering stack loading pas battle",-0.3818,negatif
Aneh kaga bisa mulai game selalu stack di loading udh cape cape ngabisin kuota game nya kaga bisa di maenin kocak kocak,1,aneh kaga game stack loading udh cape cape ngabisin kuota game kaga maenin kocak kocak,0.0,netral
Baru beres capter 1 mau masuk capter 2 blank hitam . Tolong di perbaiki lah biar nyaman maennya,5,beres capter 1 masuk capter 2 blank hitam . tolong perbaiki nyaman maennya,0.0,netral
"Di kurangin loading nya abis buka inventaris dll, lama nunggu nya, tapi dh mantap",5,"kurangin loading abis buka inventaris dll, nunggu nya, dh mantap",0.0,netral
"game bagus banget tapi sayang koneksi sering putar2 gak jelas, pless lah di bener server jaringan",5,"game bagus banget sayang koneksi putar2 jelas, pless bener server jaringan",0.0,netral
Di awala game aja ada bug ga bisa gerakin karakter. Jadi gabisa main sama sekali.,1,awala game aja bug gerakin karakter. gabisa main sekali.,0.0,netral
